"distance","distance_wr","train_performance","test_performance"
77.5712357393498,77.3326335295672,15.055520725328,15.0609306553714
1298.46216451322,1297.31099369323,15.0382647732496,15.1051204666322
16.2725446355277,15.3586780658869,15.062585118468,15.0446909064944
918.992755663316,917.196238914298,15.0499557509062,15.0803084735305
882.173032170173,879.740641393898,15.0526644874848,15.07840246417
15.4016916525894,14.4699661162094,15.0458193267112,15.0831018309847
15.0470356465065,14.4959678601231,15.0579010022489,15.0555352732976
14.5221330080816,13.6308305631492,15.0485933894425,15.076847408272
1209.38038131823,1208.63352373636,15.0726311176648,15.0258230597179
13.5317053235673,12.9489132419712,15.0583390591474,15.0545655475883
78.1855260397344,77.9088771150512,15.0493879559347,15.0749043319814
961.923119710007,961.601843638299,15.0591440122542,15.0542463079303
1029.98639162984,1029.31179384323,15.048407332877,15.0822650499405
14.1945511617232,13.6637025701666,15.076846125724,15.0096964739367
13.4404959129427,12.4439511351906,15.0453586558016,15.0842696674097
10.7031326374902,9.90905113986263,15.0644034218946,15.0401562449803
871.280632596414,868.960524000388,15.0526109619251,15.0778894272325
13.8549414004359,12.8903764699312,15.0500258918835,15.0739024443739
1038.47294180853,1037.91209475128,15.0532808442763,15.0697499356224
17.2082608744383,16.455526693885,15.0647497595861,15.0396612449041
18.8179776574482,18.1313668727257,15.0519974683379,15.069444013332
1110.39780993708,1110.14747801142,15.0537698661616,15.0662056349406
6426.54540400233,6340.96543627122,15.0308546451966,15.6610033346767
888.045370961482,885.617814492152,15.0516638952741,15.0807521922863
934.600462000308,934.367092968889,15.0625665310693,15.0455608296554
11.8601136242423,11.0726532523968,15.0495836308451,15.0747235447149
1110.45482748656,1109.85090473903,15.0452239678709,15.0885239680679
16.1893978860765,15.4303972709449,15.0597964044591,15.0509721989738
16.7096644543281,15.9820942092263,15.0579781752033,15.0552804504706
885.500683292009,883.014847479966,15.0503003657124,15.0842113981173
877.342513977484,874.798446506224,15.0750832188435,15.0267710124926
18.5661813163131,17.8609807595908,15.0595558128334,15.051858024853
1519.27233913845,1518.1491818086,15.0573209026689,15.0632441126768
923.837979801342,923.710212619763,15.0558268231066,15.0608904971571
5155.26616070537,5084.14445851418,15.0422984102673,15.587292516937
13.6909846166723,12.3492150141551,15.0414005415008,15.0933837006531
918.443049068133,916.838002102879,15.0336124637263,15.1151490780066
971.764302834666,971.639613453553,15.0505490212299,15.0727896941438
918.74002246001,916.903537410736,15.0631392646309,15.0504101712394
18.3305482716798,17.6944264860779,15.0503472300914,15.0728869367944
15.4647687456442,14.7160725597023,15.0656901585489,15.0374646228587
887.997304794203,885.625532524881,15.0556600819574,15.071351447795
11.1547051793127,9.68691692603086,15.0421057304611,15.0914689119091
14.678767045916,14.11694337141,15.0745659926827,15.0152494911418
13.3014397323009,12.3488322988586,15.0558889207339,15.0600709252845
18.0978599107811,17.6742438675343,15.0751736489549,15.0138605047776
929.402742050161,927.552045847556,15.0351996935578,15.1131018479772
924.923145562635,924.801419753345,15.0609282117757,15.0485854167036
22.9939408104405,22.1268213582022,15.045350138871,15.084669513413
1036.29506392766,1035.60235661616,15.0613677973523,15.0525527378283
1471.88505347909,1470.82692826399,15.0520720221417,15.0769358226069
15.8669617004271,15.0499945184379,15.0643211780085,15.0406002116879
13.3524431398044,12.0712896590722,15.0569170431143,15.0583436262219
78.5022474940033,78.3087341599302,15.0584380058858,15.0541790345412
1374.41473983329,1372.67788247661,15.0580565289825,15.0678814696111
14.0515337733753,12.9226224426085,15.0360493171979,15.1049926627967
959.689240148693,959.591570347938,15.0672718393995,15.0335690575898
918.279568875048,916.641247789138,15.0661246345783,15.0418666239909
77.7027077529218,77.5006059426919,15.0544891242948,15.0632553122705
997.288132081142,997.107600724098,15.0614510419673,15.047589949449
11.339474598634,10.6451954012763,15.0610853285509,15.0481827934479
77.8682897759972,77.6280887322139,15.0520385118653,15.0689409667619
880.945027558429,878.558956287552,15.0519937588627,15.0796432882272
12.6880413273972,11.7858148261557,15.0492356827744,15.0755046508484
1566.77207968717,1565.27694420891,15.0712358209951,15.0357100368033
77.8558378019034,77.6212678608588,15.0565619595957,15.0584712636858
15.7881013381684,14.7397654487796,15.0526874145035,15.068127864181
940.901585118826,940.767880415884,15.0547503175204,15.0631421353383
4599.5304989008,4532.22545731681,15.0351509949348,15.5528417996396
920.838080037075,920.74501150873,15.0717883448135,15.0225143183765
889.494283752582,887.221730209831,15.0619363287906,15.0563847888217
11.5796359349619,10.7432698008718,15.062269406119,15.0453756910647
4937.4009664068,4863.89935155276,15.061161089396,15.5629239409696
1585.18006016584,1583.8347810075,15.0469774861212,15.0912323841722
17.7354312478581,17.314293073129,15.0625342041352,15.0445786490666
13.1868308948193,12.6153551450375,15.0717838276498,15.0223596995378
1297.27091677662,1295.81037882053,15.0636891655338,15.0501021555115
926.378732790723,924.586352960636,15.0511207622349,15.0776198738553
11.0240133572519,9.62008175322218,15.0501244104781,15.0737019900521
78.7537948074933,78.5120289015833,15.0495534974831,15.0746773087265
926.543657450459,924.870718326397,15.0507022297159,15.0781429602176
1028.51031969493,1028.4529964066,15.0557569265801,15.0604668861651
5102.00541152811,5020.44790556945,15.0421708190129,15.6256140338609
11.5359109946637,10.8509629953562,15.0742558947601,15.016036830427
874.211387022294,871.587186394143,15.0546301619038,15.075575642787
9.67009202152922,8.4473562572736,15.0521212773407,15.0690480422513
14.0541318676104,13.1323772262141,15.0449913402669,15.0851710677577
17.1230119368055,16.2518725523982,15.0545519964102,15.0636691226589
1139.86841630224,1139.30667826897,15.0681642062174,15.0347897414619
5171.06825143978,5091.95471921315,15.0424571554432,15.6195965008581
15.074078700349,14.0405491911,15.056594307679,15.0588898606978
10.2678190331263,9.13417226053214,15.0612364859023,15.0479591431756
1045.40868627352,1045.27392457958,15.0587297657588,15.054042799948
886.261979576735,883.748520203863,15.0650730350838,15.0503957026711
5326.21004287669,5239.69973617166,15.0410333577296,15.6531763172253
78.0837382843132,77.8672494910815,15.0602530654972,15.0497755956865
77.3302516873446,77.1635163661833,15.0645014976151,15.0396912383683
1206.18642826803,1206.13017025963,15.0562705691342,15.0595800984135
5233.7043836485,5154.82597559997,15.0459192991853,15.607758180533
4966.04105087551,4894.71128951993,15.0492223332399,15.572549009234
1034.94786041229,1034.84586022966,15.0573252285408,15.0574495887213
14.3886985874296,13.7510956029288,15.0623789704668,15.0449430638689
879.069935184463,876.598855170709,15.0531606833781,15.0775387200956
77.4766731142527,77.2760604903887,15.0650492936852,15.0383514531306
79.1470879530907,78.9001253056448,15.0529118325471,15.0669757188732
1487.31923596479,1486.15163046017,15.0584606359724,15.0607835320298
868.801661241267,866.359322782726,15.0556600701867,15.0716532205309
77.1680231586652,76.9851941203143,15.0710524704167,15.0238276681054
