"distance","distance_wr","train_performance","test_performance"
16.2541771277998,14.346691095606,14.6408865677326,14.6218036774681
17.969842969362,15.585614027918,14.6239290121999,14.6614245801531
1060.87976376268,1048.66277159851,14.6302369665994,14.7121021677325
1359.64092349096,1355.10096345076,14.6208031593427,14.6808797171927
971.173347304212,954.408735751933,14.6387165742151,14.7294024262554
19.4794144531246,17.0245882631333,14.6457849217647,14.6108932026053
24.9441026584095,22.0843224444763,14.6069551764293,14.7018455872791
14.6099843555023,13.1304820736066,14.6489112056034,14.6030252968045
1378.04486783865,1374.66397062209,14.6288656397752,14.6567348220595
14.9886481550636,12.9022396324571,14.6260254425477,14.6563523131051
1278.78006679671,1268.7268143758,14.6200629975916,14.7177009545446
992.463001329819,978.596270344745,14.6299235149752,14.7249018369255
1181.966227118,1170.15042720569,14.6244910323656,14.7210066393
16.910277387052,14.9913143993176,14.640073008271,14.6239818379967
18.5416607830382,16.5053494731699,14.6355107645161,14.6350067205189
18.2442405332895,16.3720672241965,14.6531214545069,14.5923284506432
897.868025213605,885.186114080171,14.621041260314,14.7343151979423
25.307088456488,22.0089070171961,14.6371790112427,14.6342564077768
19.601914145354,16.9820551737613,14.6303868509671,14.6469777525882
21.208376819624,18.6237764450162,14.6187199181465,14.6740098255936
1164.92815612002,1148.5932835226,14.6165725012763,14.7690875708797
18.4046718819482,16.2930543260669,14.6315581347039,14.6439766234304
19.1802674303618,17.6675953438668,14.6313370760135,14.6441588613893
19.1539251010293,17.5206563082075,14.6462317692725,14.6092724928706
17.894287144886,16.1632768315565,14.652303322081,14.594286875768
15.7925848690047,13.9878954722381,14.6399568349343,14.6240718150534
14.7164047957186,12.6275045066994,14.6370359877642,14.6310357711754
977.128553208424,965.650893056338,14.6294913189345,14.7082456014591
16.8113183974025,14.3928321552538,14.6302028719895,14.6473384331514
22.1839589796882,19.6243161147777,14.6413674275809,14.6225863774126
22.458201902985,19.2347065673286,14.6146676365314,14.684354157747
11.505124340313,10.2417413174226,14.6377252980302,14.6298800185632
13.9676851219734,12.2668136390681,14.633019869186,14.6402489219941
13.4946305917022,11.5909505141306,14.6348220332992,14.6359859613734
1243.8314946105,1234.40352942783,14.6420434376147,14.6664375256295
17.0458111201789,14.7398460433302,14.6338308776209,14.6387695776282
15.4520605542325,13.0844137842486,14.6240059207799,14.6611895827389
27.9735773584197,24.1017480547752,14.6206483391648,14.6755209485003
15.3062067424505,13.3301823606545,14.6400316742689,14.6243163020328
19.1395534574608,17.0059690333978,14.6456296413418,14.6112109853619
15.0481197301624,13.28240233623,14.6691684354186,14.5519351949672
21.3718291792872,18.851623891427,14.6206485138413,14.6693616849963
20.435988828161,18.5832603344952,14.6423472150509,14.6187009367444
24.8681049506639,21.6598509145388,14.6378625302268,14.6332238594609
895.044620989071,881.395259032252,14.6258342460171,14.7314334550662
13.9492863894885,12.3225880647741,14.6365842775691,14.6319063622508
17.8784975173559,15.8850668933821,14.6424902327427,14.6185767736613
13.7523670552984,11.9697386818148,14.641703104626,14.6198227550265
1070.25714411429,1058.77249041031,14.6373107039897,14.6918559343954
16.8242487038796,15.5293461162874,14.6365321177709,14.6320655489695
17.1492636221603,15.5271439993834,14.636688870206,14.631944023899
19.2478142392821,17.212267211452,14.6306164708044,14.6467158954682
8.8245608011891,7.10916518624027,14.6488771833478,14.6032789018946
1014.19481411046,998.767365323406,14.6252728509105,14.7458981321228
1162.89212026941,1143.13719646798,14.6246117437908,14.7794060229455
899.557852282776,887.231301689509,14.6137699426843,14.745955696418
15.3676098583441,13.0117431971165,14.6476113923011,14.6061357919746
14.1679680693037,12.8772942018704,14.641077399007,14.6214697807065
23.5164740974518,20.4770286554713,14.634684490367,14.639685273444
16.7797091221517,15.1271175277132,14.6291266092037,14.6491836169006
861.204093233882,846.266483403904,14.6181649188317,14.7557484748311
23.5605624583135,20.6960028983393,14.635261423232,14.6371212869724
805.889999987258,789.768774170574,14.6147133395242,14.7707695643186
22.593698540654,19.9733129839798,14.631023487159,14.6470773570942
24.6484244786514,20.8652196121793,14.619781304362,14.6737271499403
14.9884901104527,13.2450195292889,14.653383509135,14.593660171978
17.1712253146721,14.8422460221549,14.626715056348,14.6550137766507
18.7252469766223,16.9770274753072,14.6271842324138,14.6549067297915
23.1615875869148,20.5101869361578,14.6440423000622,14.6167680854556
1135.3713464601,1124.75005675297,14.6033565719677,14.7553434717304
19.0798006158351,16.6299288959427,14.6392659818883,14.6263991756742
9.61205426428346,7.94154094454747,14.6434505804591,14.6166297875077
28.4874837054647,24.9800272532511,14.6198863580311,14.6759327683676
1263.0650683781,1255.22771260219,14.6083318804678,14.726761369141
20.4406031608557,18.2905655503418,14.6491843296202,14.6032620726591
12.5425116476403,11.0777573734186,14.640587674077,14.6227599138522
18.8670349593618,16.9809582516854,14.6375299533479,14.6300339174535
18.0215753187322,16.3216393090803,14.6437227119047,14.6158522915167
18.750947984112,17.3045279988867,14.6306000907758,14.6462379880412
19.2854510359165,16.9327944665696,14.640484857209,14.624056550383
25.5059791821188,21.9465549443482,14.6194015596674,14.6751979949108
23.1755052170511,20.2269273280903,14.6326948019243,14.6435638495514
12.936151850755,11.089982678501,14.6480470023683,14.6046160805684
19.2313976866264,16.9721779441135,14.6368423754834,14.6322750242583
1524.05983379901,1521.10483375377,14.6132624264012,14.6899884583788
9.01782475177246,6.99039699018264,14.6456872224532,14.6109411187452
19.8286693658261,17.7425818564536,14.639812736203,14.6248627628664
1036.30794713877,1018.7578453479,14.6283884262111,14.7554041289273
1235.13613764073,1227.9202385521,14.620946370907,14.6968710208585
16.7095936860301,14.7634509409983,14.6340493805624,14.6382575026646
17.9360830902116,15.8062599135884,14.6344133751119,14.6376489698034
1123.10855723556,1113.25121519309,14.6244146247676,14.7072883977967
16.0633757829754,14.395857052203,14.641220426658,14.6217341005923
